"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_IMI","first_path_2","first_path2_IMI","first_path_3","first_path3_IMI","first_path_4","first_path4_IMI","first_quarter_code","first_isolate_1","first_isolate_2","first_isolate_3","first_isolate_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_IMI_series","first_hygiene_1","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_IMI","second_path_2","second_path2_IMI","second_path_3","second_path3_IMI","second_path_4","second_path4_IMI","second_quarter_code","second_isolate_1","second_isolate_2","second_isolate_3","second_isolate_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_IMI_series","second_hygiene_1","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_IMI","third_path_2","third_path2_IMI","third_path_3","third_path3_IMI","third_path_4","third_path4_IMI","third_quarter_code","third_isolate_1","third_isolate_2","third_isolate_3","third_isolate_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_IMI_series","third_hygiene_1","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_IMI","fourth_path_2","fourth_path2_IMI","fourth_path_3","fourth_path3_IMI","fourth_path_4","fourth_path4_IMI","fourth_quarter_code","fourth_isolate_1","fourth_isolate_2","fourth_isolate_3","fourth_isolate_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_IMI_series","fourth_hygiene_1","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID","first_scc_200k","second_scc_200k","third_scc_200k","fourth_scc_200k"
"11","40_Choiniere","RF","12.11.2019","first","Choiniere",6,"cns","other12","","","","","","",12,"CF016","","","","","","","","","","no","NA","NA","NA","NA","NA",14000,"","","40_Choiniere_RF","1.21.2020","second","Choiniere",7,"corynebac","yes2","","","","","","",2,"CF091","","","","","","","","no","","yes","NA","NA","NA","NA","NA",11000,"","","40_Choiniere_RF","2.17.2020","third","Choiniere",7,"","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","40_Choiniere_RF","3.16.2020","fourth","Choiniere",10,"","","","","","","","",4,"","","","","","","","","","","","NA","NA","NA","NA","NA",14000,"","","40_Choiniere_RF_fourth","no","no","no","no"
"12","54_Choiniere","LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.21.2020","second","Choiniere",6,"cns","yes2","","","","","","",2,"CF087","","","","","","","","no","","yes","NA","NA","NA","NA","NA",18000,"","","54_Choiniere_LH","2.17.2020","third","Choiniere",25,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","54_Choiniere_LH","3.16.2020","fourth","Choiniere",13,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","54_Choiniere_LH_fourth",NA,"no","no","no"
"13","56_Choiniere","LH","12.11.2019","first","Choiniere",26,"","","","","","","","",4,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","56_Choiniere_LH","1.21.2020","second","Choiniere",34,"corynebac","yes1","","","","","","",1,"CF130","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3000,"","","56_Choiniere_LH","2.17.2020","third","Choiniere",2,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","56_Choiniere_LH","3.16.2020","fourth","Choiniere",36,"","","","","","","","",3,"","","","","","","","yes","","","","NA","NA","NA","NA","NA",20000,"","","56_Choiniere_LH_fourth","no","no","no","no"
"14","670_BJ","RH","12.17.2019","first","BJ",9,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",16000,"","","670_BJ_RH","1.29.2020","second","BJ",10,"corynebac","yes2","","","","","","",2,"BJ039","","","","","","","","no","","yes","NA","NA","NA","NA","NA",37000,"","","670_BJ_RH","2.26.2020","third","BJ",10,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",27000,"","","670_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"670_BJ_RH_fourth","no","no","no",NA
"15","716_BJ","RF","12.17.2019","first","BJ",4,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","716_BJ_RF","1.29.2020","second","BJ",9,"corynebac","yes1","","","","","","",1,"BJ038","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2000,"","","716_BJ_RF","2.26.2020","third","BJ",11,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","716_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"716_BJ_RF_fourth","no","no","no",NA
"16","719_BJ","LH","12.17.2019","first","BJ",7,"cns","yes2","","","","","","",2,"BJ008","","","","","","","","no","","yes","NA","NA","NA","NA","NA",244000,"","","719_BJ_LH","1.29.2020","second","BJ",8,"cns","yes1","","","","","","",1,"BJ035","","","","","","","","no","","yes","NA","NA","NA","NA","NA",120000,"","","719_BJ_LH","2.26.2020","third","BJ",13,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",130000,"","","719_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"719_BJ_LH_fourth","yes","no","no",NA
"17","722_BJ","LH","12.17.2019","first","BJ",29,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","722_BJ_LH","1.29.2020","second","BJ",29,"corynebac","yes2","","","","","","",2,"BJ048","","","","","","","","no","","yes","NA","NA","NA","NA","NA",26000,"","","722_BJ_LH","2.26.2020","third","BJ",28,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","722_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"722_BJ_LH_fourth","no","no","no",NA
"18","cambric_Swallowdale","RH","12.13.2019","first","Swallowdale",8,"cns","other12","strep","other12","","","","",12,"SW011","SW012","","","","","","","","","no","NA","NA","NA","NA","NA",64000,"","","cambric_Swallowdale_RH","1.22.2020","second","Swallowdale",14,"cns","yes2","","","","","","",2,"SW073","","","","","","","","no","","yes","NA","NA","NA","NA","NA",4e+05,"","","cambric_Swallowdale_RH","2.28.2020","third","Swallowdale",17,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",53000,"","","cambric_Swallowdale_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cambric_Swallowdale_RH_fourth","no","yes","no",NA
"19","cb3_BJ","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.29.2020","second","BJ",30,"corynebac","yes2","","","","","","",2,"BJ050","","","","","","","","","","yes","NA","NA","NA","NA","NA",6000,"","","cb3_BJ_RF","2.26.2020","third","BJ",31,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","cb3_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb3_BJ_RF_fourth",NA,"no","no",NA
"20","clara_vonTrapp","RF","1.6.2020","first","vonTrapp",9,"cns","other17","","","","","","",17,"VT010","","","","","","","","","","no","NA","NA","NA","NA","NA",71000,"","","clara_vonTrapp_RF","2.12.2020","second","vonTrapp",13,"cns","yes2","","","","","","",2,"VT045","","","","","","","","no","","yes","NA","NA","NA","NA","NA",42000,"","","clara_vonTrapp_RF","3.10.2020","third","vonTrapp",13,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",53000,"","","clara_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"clara_vonTrapp_RF_fourth","no","no","no",NA
"21","eva_Butterworks","LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.4.2020","second","Butterworks",30,"sa","yes2","","","","","","",2,"BW104","","","","","","","","no","","yes","NA","NA","NA","NA","NA",570000,"","","eva_Butterworks_LH","3.3.2020","third","Butterworks",27,"sa","no5","","","","","","",5,"BW149","","","","","","","","","","no","NA","NA","NA","NA","NA",810000,"","","eva_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eva_Butterworks_LH_fourth",NA,"yes","yes",NA
"22","faith_Lynd","RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.30.2020","second","Lynd",8,"gramneg.noncoli","yes2","gramneg.noncoli","other18","","","","",2,"LF056","LF057","","","","","","","no","","yes","NA","NA","NA","NA","NA",6800000,"","","faith_Lynd_RH","3.5.2020","third","Lynd",6,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3500000,"","","faith_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"faith_Lynd_RH_fourth",NA,"yes","yes",NA
"23","honey_OughtaBe","LH","1.3.2020","first","OughtaBe",31,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",29000,"","","honey_OughtaBe_LH","2.14.2020","second","OughtaBe",29,"cns","yes1","","","","","","",1,"OB095","","","","","","","","no","","yes","NA","NA","NA","NA","NA",78000,"","","honey_OughtaBe_LH","3.12.2020","third","OughtaBe",29,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","honey_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"honey_OughtaBe_LH_fourth","no","no","no",NA
"24","imogene_vonTrapp","LF","1.6.2020","first","vonTrapp",32,"","","","","","","","",4,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","imogene_vonTrapp_LF","2.12.2020","second","vonTrapp",31,"cns","yes2","","","","","","",2,"VT060","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5000,"","","imogene_vonTrapp_LF","3.10.2020","third","vonTrapp",33,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","imogene_vonTrapp_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imogene_vonTrapp_LF_fourth","no","no","no",NA
"25","jewel_Swallowdale","RH","12.13.2019","first","Swallowdale",31,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","jewel_Swallowdale_RH","1.22.2020","second","Swallowdale",34,"cns","yes27","cns","other35","","","","",35,"SW090","SW092","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",24000,"","","jewel_Swallowdale_RH","2.28.2020","third","Swallowdale",25,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","jewel_Swallowdale_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jewel_Swallowdale_RH_fourth","no","no","no",NA
"26","leap_Lynd","RF","12.19.2019","first","Lynd",28,"","","","","","","","",20,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","leap_Lynd_RF","1.30.2020","second","Lynd",11,"cns","yes2","","","","","","",2,"LF060","","","","","","","","no","","yes","NA","NA","NA","NA","NA",18000,"","","leap_Lynd_RF","3.5.2020","third","Lynd",20,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",32000,"","","leap_Lynd_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"leap_Lynd_RF_fourth","no","no","no",NA
"27","lemon_OughtaBe","LH","1.3.2020","first","OughtaBe",17,"","","","","","","","",4,"","","","","","","","","","","","NA","NA","NA","NA","NA",38000,"","","lemon_OughtaBe_LH","2.14.2020","second","OughtaBe",19,"corynebac","yes2","","","","","","",2,"OB082","","","","","","","","no","","yes","NA","NA","NA","NA","NA",9000,"","","lemon_OughtaBe_LH","3.12.2020","third","OughtaBe",18,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","lemon_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lemon_OughtaBe_LH_fourth","no","no","no",NA
"28","lena_vonTrapp","RF","1.6.2020","first","vonTrapp",5,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","lena_vonTrapp_RF","2.12.2020","second","vonTrapp",3,"cns","yes2","","","","","","",2,"VT036","","","","","","","","no","","yes","NA","NA","NA","NA","NA",8000,"","","lena_vonTrapp_RF","3.10.2020","third","vonTrapp",10,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","lena_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lena_vonTrapp_RF_fourth","no","no","no",NA
"29","lena_vonTrapp","RH","1.6.2020","first","vonTrapp",5,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",NA,"","","lena_vonTrapp_RH","2.12.2020","second","vonTrapp",3,"?","yes2","","","","","","",2,"VT035","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6000,"","","lena_vonTrapp_RH","3.10.2020","third","vonTrapp",10,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","lena_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lena_vonTrapp_RH_fourth",NA,"no","no",NA
"30","pearl_Butterworks","RF","1.2.2020","first","Butterworks",10,"","","","","","","","",13,"","","","","","","","","","","","NA","NA","NA","NA","NA",14000,"","","pearl_Butterworks_RF","2.4.2020","second","Butterworks",7,"cns","yes2","","","","","","",2,"BW078","","","","","","","","no","","yes","NA","NA","NA","NA","NA",86000,"","","pearl_Butterworks_RF","3.3.2020","third","Butterworks",8,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",1e+05,"","","pearl_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pearl_Butterworks_RF_fourth","no","no","no",NA
"31","scrapie278_Paddlebridge","RF","1.17.2020","first","Paddlebridge",29,"sa","yes1","","","","","","",1,"PB022","","","","","","","","no","","yes","NA","NA","NA","NA","NA",330000,"","","scrapie278_Paddlebridge_RF","2.21.2020","second","Paddlebridge",27,"sa","yes2","","","","","","",2,"PB053","","","","","","","","no","","yes","NA","NA","NA","NA","NA",360000,"","","scrapie278_Paddlebridge_RF","3.20.2020","third","Paddlebridge",32,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",1100000,"","","scrapie278_Paddlebridge_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"scrapie278_Paddlebridge_RF_fourth","yes","yes","yes",NA
