"","date","visit","farm","order","cow_id","quarter","path_1","path1_IMI","path_2","path2_IMI","path_3","path3_IMI","path_4","path4_IMI","quarter_code","isolate_1","isolate_2","isolate_3","isolate_4","clinical","blind","teatinj","pstmilking","mixed_inf_series","dup_not_collected","IMI_series","hygiene_1","hygiene_2","cc_1","cc_2","cc_3","scc","contam","contam_comment","uniqueID"
"21","1.2.2020","first","Butterworks",25,"melissa","LH","cns","yes2","","","","","","",2,"BW067","","","","","","","","no","","yes","NA","NA","NA","NA","NA","310000","","","melissa_LH_first"
"22","1.2.2020","first","Butterworks",26,"petunia","LH","cns","yes2","","","","","","",2,"BW046","","","","","","","","no","","yes","NA","NA","NA","NA","NA","83000","","","petunia_LH_first"
"23","1.2.2020","first","Butterworks",27,"crescent","LH","cns","yes2","","","","","","",2,"BW048","","","","","","","","no","","yes","NA","NA","NA","NA","NA","470000","","","crescent_LH_first"
"24","1.2.2020","first","Butterworks",27,"crescent","LF","cns","yes2","","","","","","",2,"BW049","","","","","","","","no","","yes","NA","NA","NA","NA","NA","74000","","","crescent_LF_first"
"25","1.2.2020","first","Butterworks",27,"crescent","RH","cns","yes2","","","","","","",2,"BW050","","","","","","","","no","","yes","NA","NA","NA","NA","NA","170000","","","crescent_RH_first"
"26","1.2.2020","first","Butterworks",29,"bon","RF","cns","yes2","","","","","","",2,"BW053","","","","","","","","no","","yes","NA","NA","NA","NA","NA","310000","","","bon_RF_first"
"27","1.2.2020","first","Butterworks",31,"chipotle","LH","cns","yes2","","","","","","",2,"BW059","","","","","","","","no","","yes","NA","NA","NA","NA","NA","280000","","","chipotle_LH_first"
"28","1.2.2020","first","Butterworks",31,"chipotle","LF","cns","yes2","","","","","","",2,"BW060","","","","","","","","no","","yes","NA","NA","NA","NA","NA","160000","","","chipotle_LF_first"
"29","1.2.2020","first","Butterworks",31,"chipotle","RF","cns","yes2","","","","","","",2,"BW061","","","","","","","","no","","yes","NA","NA","NA","NA","NA","120000","","","chipotle_RF_first"
"30","1.2.2020","first","Butterworks",33,"plantain","LH","cns","yes2","","","","","","",2,"BW063","","","","","","","","no","","yes","NA","NA","NA","NA","NA","89000","","","plantain_LH_first"
"31","2.4.2020","second","Butterworks",1,"masala","RF","cns","yes1","","","","","","",1,"BW071","","","","","","","","no","","yes","NA","NA","NA","NA","NA","67000","","","masala_RF_second"
"32","2.4.2020","second","Butterworks",3,"muffin","LH","cns","yes2","","","","","","",2,"BW072","","","","","","","","no","","yes","NA","NA","NA","NA","NA","400000","","","muffin_LH_second"
"33","2.4.2020","second","Butterworks",3,"muffin","RH","cns","yes2","","","","","","",2,"BW073","","","","","","","","no","","yes","NA","NA","NA","NA","NA","280000","","","muffin_RH_second"
"34","2.4.2020","second","Butterworks",5,"pomme","LF","cns","yes1","","","","","","",1,"BW074","","","","","","","","no","","yes","NA","NA","NA","NA","NA","40000","","","pomme_LF_second"
"35","2.4.2020","second","Butterworks",6,"noel","LF","cns","yes2","","","","","","",2,"BW077","","","","","","","","no","","yes","NA","NA","NA","NA","NA","61000","","","noel_LF_second"
"36","2.4.2020","second","Butterworks",7,"pearl","RF","cns","yes2","","","","","","",2,"BW078","","","","","","","","no","","yes","NA","NA","NA","NA","NA","86000","","","pearl_RF_second"
"37","2.4.2020","second","Butterworks",9,"wildcucumber","LH","cns","yes21","","","","","","",21,"BW079","","","","","","","","no","","yes","NA","NA","NA","NA","NA","13000","","","wildcucumber_LH_second"
"38","2.4.2020","second","Butterworks",11,"rhubarb","RF","cns","yes2","","","","","","",2,"BW080","","","","","","","","no","","yes","NA","NA","NA","NA","NA","72000","","","rhubarb_RF_second"
"39","2.4.2020","second","Butterworks",12,"snowball","RH","cns","yes2","cns","other18","","","","",2,"BW082","BW083","","","","","","","tbd","","yes","NA","NA","NA","NA","NA","480000","","","snowball_RH_second"
"40","2.4.2020","second","Butterworks",12,"snowball","RF","cns","yes2","","","","","","",2,"BW070","","","","","","","","no","","yes","NA","NA","NA","NA","NA","130000","","","snowball_RF_second"
"41","2.4.2020","second","Butterworks",13,"nebula","RH","cns","yes2","","","","","","",2,"BW084","","","","","","","","no","","yes","NA","NA","NA","NA","NA","460000","","","nebula_RH_second"
"42","2.4.2020","second","Butterworks",16,"hawthorn","RH","cns","yes2","","","","","","",2,"BW085","","","","","","","","no","","yes","NA","NA","NA","NA","NA","120000","","","hawthorn_RH_second"
"43","2.4.2020","second","Butterworks",18,"marjoram","RH","cns","yes2","","","","","","",2,"BW086","","","","","","","","no","","yes","NA","NA","NA","NA","NA","240000","","","marjoram_RH_second"
"44","2.4.2020","second","Butterworks",19,"nazareth","LF","cns","yes2","","","","","","",2,"BW087","","","","","","","","no","","yes","NA","NA","NA","NA","NA","240000","","","nazareth_LF_second"
"45","2.4.2020","second","Butterworks",19,"nazareth","RF","cns","yes2","","","","","","",2,"BW088","","","","","","","","no","","yes","NA","NA","NA","NA","NA","440000","","","nazareth_RF_second"
"46","2.4.2020","second","Butterworks",20,"manzana","LH","cns","yes2","","","","","","",2,"BW089","","","","","","","","no","","yes","NA","NA","NA","NA","NA","470000","","","manzana_LH_second"
"47","2.4.2020","second","Butterworks",20,"manzana","RH","cns","yes2","","","","","","",2,"BW091","","","","","","","","no","","yes","NA","NA","NA","NA","NA","51000","","","manzana_RH_second"
"48","2.4.2020","second","Butterworks",20,"manzana","RF","cns","yes2","","","","","","",2,"BW092","","","","","","","","no","","yes","NA","NA","NA","NA","NA","65000","","","manzana_RF_second"
"49","2.4.2020","second","Butterworks",21,"avocado","RH","cns","yes2","","","","","","",2,"BW093","","","","","","","","no","","yes","NA","NA","NA","NA","NA","1300000","","","avocado_RH_second"
"50","2.4.2020","second","Butterworks",24,"nellie","LH","cns","yes2","","","","","","",2,"BW094","","","","","","","","no","","yes","NA","NA","NA","NA","NA","240000","","","nellie_LH_second"
"51","2.4.2020","second","Butterworks",25,"jolene","RF","cns","yes2","","","","","","",2,"BW098","","","","","","","","no","","yes","NA","NA","NA","NA","NA","240000","","","jolene_RF_second"
"52","2.4.2020","second","Butterworks",27,"petunia","LH","cns","yes2","","","","","","",2,"BW099","","","","","","","","no","","yes","NA","NA","NA","NA","NA","99000","","","petunia_LH_second"
"53","2.4.2020","second","Butterworks",28,"mandolin","LH","cns","yes2","","","","","","",2,"BW101","","","","","","","","no","","yes","NA","NA","NA","NA","NA","440000","","","mandolin_LH_second"
"54","2.4.2020","second","Butterworks",31,"bon","RF","cns","yes2","","","","","","",2,"BW106","","","","","","","","no","","yes","NA","NA","NA","NA","NA","290000","","","bon_RF_second"
"55","2.4.2020","second","Butterworks",34,"chipotle","LH","cns","yes2","","","","","","",2,"BW110","","","","","","","","no","","yes","NA","NA","NA","NA","NA","490000","","","chipotle_LH_second"
"56","2.4.2020","second","Butterworks",34,"chipotle","LF","cns","yes2","","","","","","",2,"BW111","","","","","","","","no","","yes","NA","NA","NA","NA","NA","390000","","","chipotle_LF_second"
"57","2.4.2020","second","Butterworks",34,"chipotle","RH","cns","yes2","","","","","","",2,"BW112","","","","","","","","no","","yes","NA","NA","NA","NA","NA","470000","","","chipotle_RH_second"
"58","2.4.2020","second","Butterworks",34,"chipotle","RF","cns","yes2","","","","","","",2,"BW113","","","","","","","","no","","yes","NA","NA","NA","NA","NA","140000","","","chipotle_RF_second"
"59","3.3.2020","third","Butterworks",1,"masala","RF","cns","yes2","","","","","","",2,"BW115","","","","","","","","no","","yes","NA","NA","NA","NA","NA","0","","","masala_RF_third"
"60","3.3.2020","third","Butterworks",2,"muffin","LH","cns","yes2","","","","","","",2,"BW116","","","","","","","","no","","yes","NA","NA","NA","NA","NA","0","","","muffin_LH_third"
"61","3.3.2020","third","Butterworks",2,"muffin","RH","cns","yes2","","","","","","",2,"BW118","","","","","","","","no","","yes","NA","NA","NA","NA","NA","0","","","muffin_RH_third"
"62","3.3.2020","third","Butterworks",3,"strawberry","RH","cns","yes2","","","","","","",2,"BW119","","","","","","","","no","","yes","NA","NA","NA","NA","NA","4000","","","strawberry_RH_third"
"63","3.3.2020","third","Butterworks",4,"pomme","LF","cns","yes2","","","","","","",2,"BW120","","","","","","","","no","","yes","NA","NA","NA","NA","NA","9000","","","pomme_LF_third"
"64","3.3.2020","third","Butterworks",4,"pomme","RH","cns","yes2","","","","","","",2,"BW121","","","","","","","","no","","yes","NA","NA","NA","NA","NA","60000","","","pomme_RH_third"
"65","3.3.2020","third","Butterworks",7,"noel","LF","cns","yes2","","","","","","",2,"BW122","","","","","","","","no","","yes","NA","NA","NA","NA","NA","480000","","","noel_LF_third"
"66","3.3.2020","third","Butterworks",8,"pearl","LF","cns","yes2","cns","other18","","","","",2,"BW123","BW124","","","","","","","tbd","","yes","NA","NA","NA","NA","NA","210000","","","pearl_LF_third"
"67","3.3.2020","third","Butterworks",9,"blackberry","LH","cns","yes1","","","","","","",1,"BW125","","","","","","","","no","","yes","NA","NA","NA","NA","NA","16000","","","blackberry_LH_third"
"68","3.3.2020","third","Butterworks",10,"wildcucumber","LH","cns","yes2","","","","","","",2,"BW126","","","","","","","","no","","yes","NA","NA","NA","NA","NA","11000","","","wildcucumber_LH_third"
"69","3.3.2020","third","Butterworks",11,"rhubarb","RF","cns","yes2","","","","","","",2,"BW127","","","","","","","","no","","yes","NA","NA","NA","NA","NA","15000","","","rhubarb_RF_third"
"70","3.3.2020","third","Butterworks",12,"snowball","RH","cns","yes2","","","","","","",2,"BW129","","","","","","","","no","","yes","NA","NA","NA","NA","NA","110000","","","snowball_RH_third"
"71","3.3.2020","third","Butterworks",12,"snowball","RF","cns","yes1","cns","other18","","","","",2,"BW130","BW131","","","","","","","no","","yes","NA","NA","NA","NA","NA","34000","","","snowball_RF_third"
"72","3.3.2020","third","Butterworks",13,"nebula","RH","cns","yes2","","","","","","",2,"BW132","","","","","","","","no","","yes","NA","NA","NA","NA","NA","44000","","","nebula_RH_third"
"73","3.3.2020","third","Butterworks",16,"hawthorn","RH","cns","yes1","","","","","","",1,"BW133","","","","","","","","no","","yes","NA","NA","NA","NA","NA","43000","","","hawthorn_RH_third"
"74","3.3.2020","third","Butterworks",17,"nazareth","LF","cns","yes2","","","","","","",2,"BW134","","","","","","","","no","","yes","NA","NA","NA","NA","NA","300000","","","nazareth_LF_third"
"75","3.3.2020","third","Butterworks",17,"nazareth","RF","cns","yes2","","","","","","",2,"BW135","","","","","","","","no","","yes","NA","NA","NA","NA","NA","160000","","","nazareth_RF_third"
"76","3.3.2020","third","Butterworks",19,"marjoram","RH","cns","yes2","","","","","","",2,"BW136","","","","","","","","no","","yes","NA","NA","NA","NA","NA","150000","","","marjoram_RH_third"
"77","3.3.2020","third","Butterworks",20,"manzana","LH","cns","yes2","","","","","","",2,"BW137","","","","","","","","no","","yes","NA","NA","NA","NA","NA","94000","","","manzana_LH_third"
"78","3.3.2020","third","Butterworks",20,"manzana","RH","cns","yes2","","","","","","",2,"BW139","","","","","","","","no","","yes","NA","NA","NA","NA","NA","67000","","","manzana_RH_third"
"79","3.3.2020","third","Butterworks",20,"manzana","RF","cns","yes2","","","","","","",2,"BW140","","","","","","","","no","","yes","NA","NA","NA","NA","NA","49000","","","manzana_RF_third"
"80","3.3.2020","third","Butterworks",21,"avocado","LF","cns","yes2","","","","","","",2,"BW141","","","","","","","","no","","yes","NA","NA","NA","NA","NA","58000","","","avocado_LF_third"
"81","3.3.2020","third","Butterworks",21,"avocado","RH","cns","yes2","","","","","","",2,"BW142","","","","","","","","no","","yes","NA","NA","NA","NA","NA","300000","","","avocado_RH_third"
"82","3.3.2020","third","Butterworks",25,"nellie","LH","cns","yes2","","","","","","",2,"BW144","","","","","","","","no","","yes","NA","NA","NA","NA","NA","220000","","","nellie_LH_third"
"83","3.3.2020","third","Butterworks",25,"nellie","RH","cns","yes2","","","","","","",2,"BW145","","","","","","","","no","","yes","NA","NA","NA","NA","NA","730000","","","nellie_RH_third"
"84","3.3.2020","third","Butterworks",26,"melissa","LH","cns","yes2","","","","","","",2,"BW148","","","","","","","","no","","yes","NA","NA","NA","NA","NA","150000","","","melissa_LH_third"
"85","3.3.2020","third","Butterworks",29,"petunia","LH","cns","yes1","","","","","","",1,"BW152","","","","","","","","no","","yes","NA","NA","NA","NA","NA","87000","","","petunia_LH_third"
"86","3.3.2020","third","Butterworks",32,"bon","RF","cns","yes2","","","","","","",2,"BW155","","","","","","","","no","","yes","NA","NA","NA","NA","NA","62000","","","bon_RF_third"
"87","3.3.2020","third","Butterworks",35,"lilac","LH","cns","yes2","","","","","","",2,"BW161","","","","","","","","no","","yes","NA","NA","NA","NA","NA","560000","","","lilac_LH_third"
"88","12.13.2019","first","Swallowdale",1,"pledge","LF","cns","yes2","","","","","","",2,"SW002","","","","","","","","no","","yes","NA","NA","NA","NA","NA","87000","","","pledge_LF_first"
"89","12.13.2019","first","Swallowdale",1,"pledge","RH","cns","yes2","","","","","","",2,"SW003","","","","","","","","no","","yes","NA","NA","NA","NA","NA","59000","","","pledge_RH_first"
"90","12.13.2019","first","Swallowdale",1,"pledge","RF","cns","yes2","","","","","","",2,"SW004","","","","","","","","no","","yes","NA","NA","NA","NA","NA","172000","","","pledge_RF_first"
"91","12.13.2019","first","Swallowdale",6,"denise","RF","cns","yes2","","","","","","",2,"SW008","","","","","","","","no","","yes","NA","NA","NA","NA","NA","139000","","","denise_RF_first"
"92","12.13.2019","first","Swallowdale",7,"skyler","RF","cns","yes1","","","","","","",1,"SW009","","","","","","","","no","","yes","NA","NA","NA","NA","NA","0","","","skyler_RF_first"
"93","12.13.2019","first","Swallowdale",8,"cambric","LH","cns","yes2","","","","","","",2,"SW010","","","","","","","","no","","yes","NA","NA","NA","NA","NA","36000","","","cambric_LH_first"
"94","12.13.2019","first","Swallowdale",9,"diane","RF","cns","yes1","","","","","","",1,"SW013","","","","","","","","no","","yes","NA","NA","NA","NA","NA","3000","","","diane_RF_first"
"95","12.13.2019","first","Swallowdale",11,"paige","RH","cns","yes2","cns","other18","","","","",2,"SW017","SW018","","","","","","","tbd","","yes","NA","NA","NA","NA","NA","55000","","","paige_RH_first"
"96","12.13.2019","first","Swallowdale",12,"denver","RH","cns","yes2","","","","","","",2,"SW021","","","","","","","","no","","yes","NA","NA","NA","NA","NA","103000","","","denver_RH_first"
"97","12.13.2019","first","Swallowdale",14,"quantum","LF","cns","yes2","","","","","","",2,"SW026","","","","","","","","no","","yes","NA","NA","NA","NA","NA","15000","","","quantum_LF_first"
"98","12.13.2019","first","Swallowdale",15,"goldie","LF","cns","yes2","","","","","","",2,"SW029","","","","","","","","no","","yes","NA","NA","NA","NA","NA","157000","","","goldie_LF_first"
"99","12.13.2019","first","Swallowdale",21,"pasta","LF","cns","yes2","","","","","","",2,"SW039","","","","","","","","no","","yes","NA","NA","NA","NA","NA","78000","","","pasta_LF_first"
"100","12.13.2019","first","Swallowdale",24,"flossy","LH","cns","yes2","","","","","","",2,"SW040","","","","","","","","no","","yes","NA","NA","NA","NA","NA","86000","","","flossy_LH_first"
"101","12.13.2019","first","Swallowdale",26,"amber","LH","cns","yes2","","","","","","",2,"SW041","","","","","","","","no","","yes","NA","NA","NA","NA","NA","57000","","","amber_LH_first"
"102","12.13.2019","first","Swallowdale",27,"marshmellow","LF","cns","yes2","","","","","","",2,"SW044","","","","","","","","no","","yes","NA","NA","NA","NA","NA","61000","","","marshmellow_LF_first"
"103","12.13.2019","first","Swallowdale",27,"marshmellow","RF","cns","yes2","","","","","","",2,"SW046","","","","","","","","no","","yes","NA","NA","NA","NA","NA","98000","","","marshmellow_RF_first"
"104","12.13.2019","first","Swallowdale",30,"cassia","LH","cns","yes2","","","","","","",2,"SW048","","","","","","","","no","","yes","NA","NA","NA","NA","NA","51000","","","cassia_LH_first"
"105","12.13.2019","first","Swallowdale",30,"cassia","RH","cns","yes2","","","","","","",2,"SW049","","","","","","","","no","","yes","NA","NA","NA","NA","NA","24000","","","cassia_RH_first"
"106","12.13.2019","first","Swallowdale",31,"jewel","LH","cns","yes2","","","","","","",2,"SW050","","","","","","","","no","","yes","NA","NA","NA","NA","NA","11000","","","jewel_LH_first"
"107","12.13.2019","first","Swallowdale",34,"mabel","LF","cns","yes2","","","","","","",2,"SW052","","","","","","","","no","","yes","NA","NA","NA","NA","NA","60000","","","mabel_LF_first"
"108","12.13.2019","first","Swallowdale",35,"maisie","RH","cns","yes1","","","","","","",1,"SW053","","","","","","","","no","","yes","NA","NA","NA","NA","NA","16000","","","maisie_RH_first"
"109","1.22.2020","second","Swallowdale",6,"goldie","LF","cns","yes2","","","","","","",2,"SW060","","","","","","","","no","","yes","NA","NA","NA","NA","NA","45000","","","goldie_LF_second"
"110","1.22.2020","second","Swallowdale",7,"paige","LH","cns","yes2","","","","","","",2,"SW063","","","","","","","","no","","yes","NA","NA","NA","NA","NA","24000","","","paige_LH_second"
"111","1.22.2020","second","Swallowdale",7,"paige","RH","cns","yes2","","","","","","",2,"SW064","","","","","","","","no","","yes","NA","NA","NA","NA","NA","89000","","","paige_RH_second"
"112","1.22.2020","second","Swallowdale",8,"marshmellow","LF","cns","yes2","","","","","","",2,"SW066","","","","","","","","no","","yes","NA","NA","NA","NA","NA","220000","","","marshmellow_LF_second"
"113","1.22.2020","second","Swallowdale",8,"marshmellow","RF","cns","yes2","","","","","","",2,"SW069","","","","","","","","no","","yes","NA","NA","NA","NA","NA","150000","","","marshmellow_RF_second"
"114","1.22.2020","second","Swallowdale",10,"flossy","LH","cns","yes2","","","","","","",2,"SW070","","","","","","","","no","","yes","NA","NA","NA","NA","NA","420000","","","flossy_LH_second"
"115","1.22.2020","second","Swallowdale",11,"amber","LH","cns","yes2","","","","","","",2,"SW071","","","","","","","","no","","yes","NA","NA","NA","NA","NA","110000","","","amber_LH_second"
"116","1.22.2020","second","Swallowdale",14,"cambric","LH","cns","yes2","","","","","","",2,"SW072","","","","","","","","no","","yes","NA","NA","NA","NA","NA","200000","","","cambric_LH_second"
"117","1.22.2020","second","Swallowdale",14,"cambric","RH","cns","yes2","","","","","","",2,"SW073","","","","","","","","no","","yes","NA","NA","NA","NA","NA","400000","","","cambric_RH_second"
"118","1.22.2020","second","Swallowdale",15,"quantum","LF","cns","yes2","","","","","","",2,"SW074","","","","","","","","no","","yes","NA","NA","NA","NA","NA","52000","","","quantum_LF_second"
"119","1.22.2020","second","Swallowdale",19,"dorian","LH","cns","yes2","","","","","","",2,"SW075","","","","","","","","no","","yes","NA","NA","NA","NA","NA","74000","","","dorian_LH_second"
"120","1.22.2020","second","Swallowdale",20,"pasta","LF","cns","yes2","","","","","","",2,"SW076","","","","","","","","no","","yes","NA","NA","NA","NA","NA","83000","","","pasta_LF_second"
"121","1.22.2020","second","Swallowdale",21,"denise","LF","cns","yes2","","","","","","",2,"SW077","","","","","","","","no","","yes","NA","NA","NA","NA","NA","250000","","","denise_LF_second"
"122","1.22.2020","second","Swallowdale",21,"denise","RH","cns","yes2","","","","","","",2,"SW078","","","","","","","","no","","yes","NA","NA","NA","NA","NA","130000","","","denise_RH_second"
"123","1.22.2020","second","Swallowdale",29,"denver","RH","cns","yes2","","","","","","",2,"SW084","","","","","","","","no","","yes","NA","NA","NA","NA","NA","68000","","","denver_RH_second"
"124","1.22.2020","second","Swallowdale",31,"cassia","LH","cns","yes2","","","","","","",2,"SW085","","","","","","","","no","","yes","NA","NA","NA","NA","NA","220000","","","cassia_LH_second"
"125","1.22.2020","second","Swallowdale",31,"cassia","RH","cns","yes2","","","","","","",2,"SW086","","","","","","","","no","","yes","NA","NA","NA","NA","NA","1300000","","","cassia_RH_second"
"126","1.22.2020","second","Swallowdale",32,"pledge","LF","cns","yes2","","","","","","",2,"SW087","","","","","","","","no","","yes","NA","NA","NA","NA","NA","230000","","","pledge_LF_second"
"127","1.22.2020","second","Swallowdale",32,"pledge","RH","cns","yes2","","","","","","",2,"SW088","","","","","","","","no","","yes","NA","NA","NA","NA","NA","84000","","","pledge_RH_second"
"128","1.22.2020","second","Swallowdale",32,"pledge","RF","cns","yes2","","","","","","",2,"SW089","","","","","","","","no","","yes","NA","NA","NA","NA","NA","140000","","","pledge_RF_second"
"129","1.22.2020","second","Swallowdale",34,"jewel","RH","cns","yes27","cns","other35","","","","",35,"SW090","SW092","","","","","","","tbd","","yes","NA","NA","NA","NA","NA","24000","","","jewel_RH_second"
"130","2.28.2020","third","Swallowdale",3,"quantum","LF","cns","yes2","","","","","","",2,"SW093","","","","","","","yes","no","","yes","NA","NA","NA","NA","NA","480000","","","quantum_LF_third"
"131","2.28.2020","third","Swallowdale",4,"pasta","LF","cns","yes2","","","","","","",2,"SW094","","","","","","","","no","","yes","NA","NA","NA","NA","NA","500000","","","pasta_LF_third"
"132","2.28.2020","third","Swallowdale",5,"paige","LH","cns","yes2","","","","","","",2,"SW095","","","","","","","","no","","yes","NA","NA","NA","NA","NA","120000","","","paige_LH_third"
"133","2.28.2020","third","Swallowdale",5,"paige","RH","cns","yes2","","","","","","",2,"SW096","","","","","","","","no","","yes","NA","NA","NA","NA","NA","120000","","","paige_RH_third"
"134","2.28.2020","third","Swallowdale",6,"dorian","LH","cns","yes2","","","","","","",2,"SW097","","","","","","","","no","","yes","NA","NA","NA","NA","NA","100000","","","dorian_LH_third"
"135","2.28.2020","third","Swallowdale",11,"pledge","LF","cns","yes2","","","","","","",2,"SW101","","","","","","","","no","","yes","NA","NA","NA","NA","NA","410000","","","pledge_LF_third"
"136","2.28.2020","third","Swallowdale",11,"pledge","RH","cns","yes2","","","","","","",2,"SW102","","","","","","","","no","","yes","NA","NA","NA","NA","NA","180000","","","pledge_RH_third"
"137","2.28.2020","third","Swallowdale",11,"pledge","RF","cns","yes2","","","","","","",2,"SW103","","","","","","","","no","","yes","NA","NA","NA","NA","NA","440000","","","pledge_RF_third"
"138","2.28.2020","third","Swallowdale",13,"amber","LH","cns","yes2","","","","","","",2,"SW105","","","","","","","","no","","yes","NA","NA","NA","NA","NA","140000","","","amber_LH_third"
"139","2.28.2020","third","Swallowdale",17,"cambric","LH","cns","yes2","","","","","","",2,"SW108","","","","","","","","no","","yes","NA","NA","NA","NA","NA","76000","","","cambric_LH_third"
"140","2.28.2020","third","Swallowdale",21,"marshmellow","LF","cns","yes2","","","","","","",2,"SW116","","","","","","","","no","","yes","NA","NA","NA","NA","NA","180000","","","marshmellow_LF_third"
"141","2.28.2020","third","Swallowdale",21,"marshmellow","RF","cns","yes2","","","","","","",2,"SW118","","","","","","","","no","","yes","NA","NA","NA","NA","NA","270000","","","marshmellow_RF_third"
"142","2.28.2020","third","Swallowdale",22,"denise","LF","cns","yes2","","","","","","",2,"SW119","","","","","","","","no","","yes","NA","NA","NA","NA","NA","150000","","","denise_LF_third"
"143","2.28.2020","third","Swallowdale",22,"denise","RH","cns","yes2","","","","","","",2,"SW120","","","","","","","","no","","yes","NA","NA","NA","NA","NA","87000","","","denise_RH_third"
"144","2.28.2020","third","Swallowdale",25,"jewel","LH","cns","yes1","","","","","","",1,"SW122","","","","","","","","no","","yes","NA","NA","NA","NA","NA","33000","","","jewel_LH_third"
"145","2.28.2020","third","Swallowdale",29,"denver","RH","cns","yes2","","","","","","",2,"SW125","","","","","","","","no","","yes","NA","NA","NA","NA","NA","92000","","","denver_RH_third"
"146","2.28.2020","third","Swallowdale",33,"goldie","LF","cns","yes2","","","","","","",2,"SW129","","","","","","","","","","yes","NA","NA","NA","NA","NA","59000","","","goldie_LF_third"
"147","2.28.2020","third","Swallowdale",34,"cassia","LH","cns","yes1","","","","","","",1,"SW132","","","","","","","","no","","yes","NA","NA","NA","NA","NA","1000000","","","cassia_LH_third"
"148","2.28.2020","third","Swallowdale",34,"cassia","RH","cns","yes1","","","","","","",1,"SW133","","","","","","","","no","","yes","NA","NA","NA","NA","NA","750000","","","cassia_RH_third"
