"","cow_id","quarter","first_date","first_visit","first_farm","first_order","first_path_1","first_path1_IMI","first_path_2","first_path2_IMI","first_path_3","first_path3_IMI","first_path_4","first_path4_IMI","first_quarter_code","first_isolate_1","first_isolate_2","first_isolate_3","first_isolate_4","first_clinical","first_blind","first_teatinj","first_pstmilking","first_mixed_inf_series","first_dup_not_collected","first_IMI_series","first_hygiene_1","first_hygiene_2","first_cc_1","first_cc_2","first_cc_3","first_scc","first_contam","first_contam_comment","first_uniqueID","second_date","second_visit","second_farm","second_order","second_path_1","second_path1_IMI","second_path_2","second_path2_IMI","second_path_3","second_path3_IMI","second_path_4","second_path4_IMI","second_quarter_code","second_isolate_1","second_isolate_2","second_isolate_3","second_isolate_4","second_clinical","second_blind","second_teatinj","second_pstmilking","second_mixed_inf_series","second_dup_not_collected","second_IMI_series","second_hygiene_1","second_hygiene_2","second_cc_1","second_cc_2","second_cc_3","second_scc","second_contam","second_contam_comment","second_uniqueID","third_date","third_visit","third_farm","third_order","third_path_1","third_path1_IMI","third_path_2","third_path2_IMI","third_path_3","third_path3_IMI","third_path_4","third_path4_IMI","third_quarter_code","third_isolate_1","third_isolate_2","third_isolate_3","third_isolate_4","third_clinical","third_blind","third_teatinj","third_pstmilking","third_mixed_inf_series","third_dup_not_collected","third_IMI_series","third_hygiene_1","third_hygiene_2","third_cc_1","third_cc_2","third_cc_3","third_scc","third_contam","third_contam_comment","third_uniqueID","fourth_date","fourth_visit","fourth_farm","fourth_order","fourth_path_1","fourth_path1_IMI","fourth_path_2","fourth_path2_IMI","fourth_path_3","fourth_path3_IMI","fourth_path_4","fourth_path4_IMI","fourth_quarter_code","fourth_isolate_1","fourth_isolate_2","fourth_isolate_3","fourth_isolate_4","fourth_clinical","fourth_blind","fourth_teatinj","fourth_pstmilking","fourth_mixed_inf_series","fourth_dup_not_collected","fourth_IMI_series","fourth_hygiene_1","fourth_hygiene_2","fourth_cc_1","fourth_cc_2","fourth_cc_3","fourth_scc","fourth_contam","fourth_contam_comment","fourth_uniqueID","first_scc_200k","second_scc_200k","third_scc_200k","fourth_scc_200k"
"11","755_BJ","LH","12.17.2019","first","BJ",31,"corynebac","yes2","","","","","","",2,"BJ020","","","","","","","","no","","yes","NA","NA","NA","NA","NA",8000,"","","755_BJ_LH","1.29.2020","second","BJ",33,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",20000,"","","755_BJ_LH","2.26.2020","third","BJ",32,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","755_BJ_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"755_BJ_LH_fourth","no","no","no",NA
"12","755_BJ","RH","12.17.2019","first","BJ",31,"cns","yes2","","","","","","",2,"BJ021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",9000,"","","755_BJ_RH","1.29.2020","second","BJ",33,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",16000,"","","755_BJ_RH","2.26.2020","third","BJ",32,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",7000,"","","755_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"755_BJ_RH_fourth","no","no","no",NA
"13","763_BJ","RF","12.17.2019","first","BJ",20,"cns","yes2","","","","","","",2,"BJ017","","","","","","","","no","","yes","NA","NA","NA","NA","NA",7000,"","","763_BJ_RF","1.29.2020","second","BJ",22,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","763_BJ_RF","2.26.2020","third","BJ",20,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","763_BJ_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"763_BJ_RF_fourth","no","no","no",NA
"14","8_Choiniere","RF","12.11.2019","first","Choiniere",1,"corynebac","yes2","","","","","","",2,"CF001","","","","","","","","no","","yes","NA","NA","NA","NA","NA",21000,"","","8_Choiniere_RF","1.21.2020","second","Choiniere",32,"","","","","","","","",6,"","","","","","","","","","","","NA","NA","NA","NA","NA",54000,"","","8_Choiniere_RF","2.17.2020","third","Choiniere",23,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",85000,"","","8_Choiniere_RF","3.16.2020","fourth","Choiniere",27,"","","","","","","","",4,"","","","","","","","","","","","NA","NA","NA","NA","NA",92000,"","","8_Choiniere_RF_fourth","no","no","no","no"
"15","9_Choiniere","LH","12.11.2019","first","Choiniere",16,"cns","yes2","","","","","","",2,"CF031","","","","","","","","no","","yes","NA","NA","NA","NA","NA",11000,"","","9_Choiniere_LH","1.21.2020","second","Choiniere",3,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",11000,"","","9_Choiniere_LH","2.17.2020","third","Choiniere",9,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","9_Choiniere_LH","3.16.2020","fourth","Choiniere",29,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",20000,"","","9_Choiniere_LH_fourth","no","no","no","no"
"16","alice_vonTrapp","RF","1.6.2020","first","vonTrapp",21,"cns","yes2","","","","","","",2,"VT021","","","","","","","","no","","yes","NA","NA","NA","NA","NA",110000,"","","alice_vonTrapp_RF","2.12.2020","second","vonTrapp",23,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","alice_vonTrapp_RF","3.10.2020","third","vonTrapp",20,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","alice_vonTrapp_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alice_vonTrapp_RF_fourth","no","no","no",NA
"17","amarillo_Lynd","LF","12.19.2019","first","Lynd",15,"cns","yes2","","","","","","",2,"LF020","","","","","","","","no","","yes","NA","NA","NA","NA","NA",7000,"","","amarillo_Lynd_LF","1.30.2020","second","Lynd",12,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",39000,"","","amarillo_Lynd_LF","3.5.2020","third","Lynd",13,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",43000,"","","amarillo_Lynd_LF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"amarillo_Lynd_LF_fourth","no","no","no",NA
"18","annabeth2_Paddlebridge","LH","1.17.2020","first","Paddlebridge",33,"cns","yes2","","","","","","",2,"PB028","","","","","","","","no","","yes","NA","NA","NA","NA","NA",24000,"","","annabeth2_Paddlebridge_LH","2.21.2020","second","Paddlebridge",34,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",43000,"","","annabeth2_Paddlebridge_LH","3.20.2020","third","Paddlebridge",35,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",35000,"","","annabeth2_Paddlebridge_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"annabeth2_Paddlebridge_LH_fourth","no","no","no",NA
"19","atlantic_Lynd","RH","12.19.2019","first","Lynd",17,"cns","yes2","","","","","","",2,"LF023","","","","","","","","no","","yes","NA","NA","NA","NA","NA",5000,"","","atlantic_Lynd_RH","1.30.2020","second","Lynd",27,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","atlantic_Lynd_RH","3.5.2020","third","Lynd",30,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",17000,"","","atlantic_Lynd_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic_Lynd_RH_fourth","no","no","no",NA
"20","bon_Butterworks","LH","1.2.2020","first","Butterworks",29,"strep","yes27","cns","yes27","","","","",27,"BW054","BW055","","","","","","","yes","","yes","NA","NA","NA","NA","NA",5000,"","","bon_Butterworks_LH","2.4.2020","second","Butterworks",31,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",220000,"","","bon_Butterworks_LH","3.3.2020","third","Butterworks",32,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",2000,"","","bon_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bon_Butterworks_LH_fourth","no","yes","no",NA
"21","bon_Butterworks","RH","1.2.2020","first","Butterworks",29,"yeast","yes2","","","","","","",2,"BW052","","","","","","","","no","","yes","NA","NA","NA","NA","NA",140000,"","","bon_Butterworks_RH","2.4.2020","second","Butterworks",31,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",290000,"","","bon_Butterworks_RH","3.3.2020","third","Butterworks",32,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",35000,"","","bon_Butterworks_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bon_Butterworks_RH_fourth","no","yes","no",NA
"22","cb5_BJ","RH","12.17.2019","first","BJ",5,"strep","yes1","","","","","","",1,"BJ006","","","","","","","","no","","yes","NA","NA","NA","NA","NA",4000,"","","cb5_BJ_RH","1.29.2020","second","BJ",6,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",6000,"","","cb5_BJ_RH","2.26.2020","third","BJ",5,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",5000,"","","cb5_BJ_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cb5_BJ_RH_fourth","no","no","no",NA
"23","deedee_Swallowdale","RH","12.13.2019","first","Swallowdale",4,"strep","yes27","strep","yes27","","","","",27,"SW005","SW006","","","","","","","tbd","","yes","NA","NA","NA","NA","NA",50000,"","","deedee_Swallowdale_RH","1.22.2020","second","Swallowdale",36,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4e+05,"","","deedee_Swallowdale_RH","2.28.2020","third","Swallowdale",15,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",120000,"","","deedee_Swallowdale_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deedee_Swallowdale_RH_fourth","no","yes","no",NA
"24","diane_Swallowdale","RF","12.13.2019","first","Swallowdale",9,"cns","yes1","","","","","","",1,"SW013","","","","","","","","no","","yes","NA","NA","NA","NA","NA",3000,"","","diane_Swallowdale_RF","1.22.2020","second","Swallowdale",2,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","diane_Swallowdale_RF","2.28.2020","third","Swallowdale",2,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",33000,"","","diane_Swallowdale_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diane_Swallowdale_RF_fourth","no","no","no",NA
"25","dorian_Swallowdale","RF","12.13.2019","first","Swallowdale",13,"strep","yes1","","","","","","",1,"SW025","","","","","","","","no","","yes","NA","NA","NA","NA","NA",9000,"","","dorian_Swallowdale_RF","1.22.2020","second","Swallowdale",19,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",19000,"","","dorian_Swallowdale_RF","2.28.2020","third","Swallowdale",6,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",10000,"","","dorian_Swallowdale_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dorian_Swallowdale_RF_fourth","no","no","no",NA
"26","hyacinth_vonTrapp","RH","1.6.2020","first","vonTrapp",24,"cns","yes2","","","","","","",2,"VT026","","","","","","","","no","","yes","NA","NA","NA","NA","NA",13000,"","","hyacinth_vonTrapp_RH","2.12.2020","second","vonTrapp",26,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",15000,"","","hyacinth_vonTrapp_RH","3.10.2020","third","vonTrapp",27,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",8000,"","","hyacinth_vonTrapp_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hyacinth_vonTrapp_RH_fourth","no","no","no",NA
"27","imogene_vonTrapp","LH","1.6.2020","first","vonTrapp",32,"cns","yes1","","","","","","",1,"VT029","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2000,"","","imogene_vonTrapp_LH","2.12.2020","second","vonTrapp",31,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","imogene_vonTrapp_LH","3.10.2020","third","vonTrapp",33,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","imogene_vonTrapp_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imogene_vonTrapp_LH_fourth","no","no","no",NA
"28","izzie_OughtaBe","RH","1.3.2020","first","OughtaBe",8,"strep","yes1","","","","","","",1,"OB005","","","","","","","","no","","yes","NA","NA","NA","NA","NA",2000,"","","izzie_OughtaBe_RH","2.14.2020","second","OughtaBe",8,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","izzie_OughtaBe_RH","3.12.2020","third","OughtaBe",11,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","izzie_OughtaBe_RH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"izzie_OughtaBe_RH_fourth","no","no","no",NA
"29","jersey_OughtaBe","LH","1.3.2020","first","OughtaBe",15,"strep","yes27","corynebac","yes27","","","","",27,"OB020","OB021","","","","","","","yes","","yes","NA","NA","NA","NA","NA",130000,"","","jersey_OughtaBe_LH","2.14.2020","second","OughtaBe",16,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",9000,"","","jersey_OughtaBe_LH","3.12.2020","third","OughtaBe",8,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",3000,"","","jersey_OughtaBe_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jersey_OughtaBe_LH_fourth","no","no","no",NA
"30","jitterbug_Lynd","LH","12.19.2019","first","Lynd",11,"cns","yes2","","","","","","",2,"LF013","","","","","","","","no","","yes","NA","NA","NA","NA","NA",6000,"","","jitterbug_Lynd_LH","1.30.2020","second","Lynd",21,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",18000,"","","jitterbug_Lynd_LH","3.5.2020","third","Lynd",1,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",26000,"","","jitterbug_Lynd_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jitterbug_Lynd_LH_fourth","no","no","no",NA
"31","love_Butterworks","LH","1.2.2020","first","Butterworks",20,"corynebac","yes2","","","","","","",2,"BW033","","","","","","","","","","yes","NA","NA","NA","NA","NA",4000,"","","love_Butterworks_LH","2.4.2020","second","Butterworks",23,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",0,"","","love_Butterworks_LH","3.3.2020","third","Butterworks",23,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",96000,"","","love_Butterworks_LH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"love_Butterworks_LH_fourth","no","no","no",NA
"32","love_Butterworks","RF","1.2.2020","first","Butterworks",20,"cns","yes2","","","","","","",2,"BW035","","","","","","","","","","yes","NA","NA","NA","NA","NA",3000,"","","love_Butterworks_RF","2.4.2020","second","Butterworks",23,"","","","","","","","",3,"","","","","","","","","","","","NA","NA","NA","NA","NA",4000,"","","love_Butterworks_RF","3.3.2020","third","Butterworks",23,"","","","","","","","",5,"","","","","","","","","","","","NA","NA","NA","NA","NA",49000,"","","love_Butterworks_RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"love_Butterworks_RF_fourth","no","no","no",NA
